65.949	23.8794	2.23051	0.424977
68.2604	24.3575	2.23231	0.440463
68.666	24.5194	2.46025	0.521108
70.8333	24.8867	2.44707	0.486004
70.7053	24.8118	2.20539	0.401679
72.8948	24.7166	2.28934	0.121841
73.1183	24.834	2.18763	0.0886611
75.0059	25.2588	2.09166	0.332639
74.9517	25.2237	2.02577	0.310448
77.1226	24.9326	2.14534	-0.0584506
77.2181	25.0176	1.76777	-0.176682
79.1059	25.0352	1.75177	-0.0848389
79.1473	25.0358	1.84001	-0.0576188
80.811	24.8702	1.83506	-0.0912581
81.0929	24.9438	1.60884	-0.159625
82.6236	24.6405	1.62147	-0.230447
82.5621	24.6496	1.56775	-0.245703
84.172	24.5494	1.55093	-0.167589
84.2269	24.5328	1.60201	-0.153431
85.6434	23.8119	1.66389	-0.456187
85.9168	23.8701	1.48261	-0.505256
86.9524	23.5279	1.40848	-0.343845
87.5241	23.6593	1.27511	-0.379477
88.824	22.7895	1.34558	-0.671434
88.503	22.7386	1.34938	-0.669988
89.5022	22.3081	1.27985	-0.480111
89.7789	22.3904	1.0092	-0.545615
90.5188	21.6695	1.00292	-0.613661
90.8802	21.7958	1.16175	-0.576354
91.724	21.1168	1.14122	-0.596405
92.0827	21.238	1.04667	-0.617032
92.8637	20.9529	0.97993	-0.385591
93.2845	21.0495	0.991624	-0.383046
93.4829	20.2203	0.963916	-0.553788
93.7602	20.3056	0.971262	-0.551949
95.3124	19.6572	1.03967	-0.678209
94.6244	19.5589	0.854775	-0.71424
95.501	19.6941	0.765484	-0.205332
95.5791	19.6956	0.830155	-0.192356
96.2677	19.1618	0.853517	-0.382348
96.4812	19.1675	0.82997	-0.387451
97.5248	18.7266	0.855891	-0.442794
97.4502	18.6547	0.936756	-0.428465
98.2133	18.3737	0.90557	-0.321088
98.3622	18.3756	0.822583	-0.336634
99.0408	17.3607	0.876255	-0.73288
98.9757	17.343	1.05332	-0.703263
99.9966	16.9866	1.01835	-0.489281
100.39	17.0428	0.926614	-0.504593
101.206	16.5371	0.916809	-0.494875
101.16	16.5201	0.966916	-0.487069
102.381	16.3969	0.957903	-0.288282
102.04	16.293	1.00298	-0.281854
103.006	15.3562	1.05552	-0.678164
102.77	15.3016	1.13343	-0.667326
104.109	15.2674	1.10111	-0.297286
103.866	15.1871	1.21053	-0.282194
105.533	14.4424	1.28584	-0.602278
105.289	14.3717	1.2509	-0.607306
106.825	14.0463	1.25447	-0.456503
106.497	14.0245	1.43821	-0.432887
108.081	13.6598	1.4456	-0.401793
108.129	13.6673	1.54523	-0.389613
109.536	13.5703	1.51405	-0.200012
109.36	13.5146	1.4821	-0.20433
111.06	12.5843	1.54831	-0.665596
111.428	12.6528	1.70611	-0.648454
112.916	12.4859	1.65943	-0.33775
112.839	12.5056	1.79437	-0.322901
114.797	12.5487	1.78588	-0.107659
114.885	12.5391	1.82479	-0.103745
116.688	12.1051	1.84249	-0.305895
116.851	12.117	2.13172	-0.277047
118.953	12.0003	2.1204	-0.176502
118.894	12.0249	2.1459	-0.173576
120.701	12.2903	2.09515	0.116149
120.905	12.3022	2.14847	0.121435
123.558	12.8271	2.16632	0.342015
123.175	12.7864	2.27966	0.353862
124.905	12.7768	2.25643	0.160673
125.353	12.834	2.54341	0.190014
127.853	13.326	2.5233	0.37838
127.522	13.2827	2.5086	0.376709
129.949	13.6963	2.49996	0.404024
130.307	13.7367	2.37347	0.390625
132.102	14.5062	2.30565	0.656378
132.4	14.5271	2.53298	0.681813
135.071	15.048	2.55369	0.574937
135.085	15.0265	2.52919	0.571854
137.561	16.212	2.48774	0.951859
137.675	16.2425	2.77324	0.986922
140.334	17.0092	2.77811	0.858909
140.363	17.0414	2.78043	0.859589
142.893	17.9919	2.75401	0.931169
142.668	17.9732	2.73919	0.929361
145.392	19.1605	2.72033	1.08817
145.776	19.2196	2.78296	1.09685
148.256	20.4752	2.74652	1.21452
148.212	20.4919	2.62119	1.19691
150.688	22.1126	2.57725	1.46576
150.616	22.0891	2.77313	1.49555
153.422	23.4912	2.78332	1.43628
153.386	23.4589	2.62135	1.41023
156.046	24.8086	2.62965	1.37048
156.048	24.8201	2.46959	1.34438
158.898	26.0305	2.5141	1.23216
159.024	26.0578	2.82601	1.2847
161.42	27.4263	2.78085	1.37175
161.578	27.4689	2.54252	1.33036
163.634	28.7696	2.502	1.35494
164.146	28.878	2.59765	1.37253
166.826	30.2062	2.60922	1.33835
166.681	30.1616	2.58776	1.33411
169.101	31.3728	2.58435	1.27573
169.214	31.3675	2.59393	1.2772
172.169	32.3409	2.65699	1.06012
172.191	32.3569	2.65902	1.06066
174.647	33.4629	2.63576	1.10767
174.568	33.4644	2.47188	1.07601
177.031	34.2026	2.50524	0.87432
177.133	34.2089	2.39798	0.853227
180.134	35.1402	2.44628	0.839458
179.666	35.0637	2.36698	0.824036
182.589	35.7521	2.43297	0.686455
182.195	35.6944	2.35971	0.672296
184.728	36.5143	2.36085	0.742826
184.759	36.5082	2.1177	0.694272
186.946	36.9415	2.15126	0.53119
187.255	37.0005	2.3364	0.56782
189.468	37.4063	2.34155	0.483716
189.631	37.4234	2.17835	0.451284
191.738	37.5648	2.20367	0.273406
191.613	37.5278	2.09863	0.252742
193.477	37.282	2.12768	-0.0211688
193.57	37.3036	2.01756	-0.04212
195.984	37.3973	2.04088	-0.00130995
195.575	37.3247	1.82595	-0.0418771
197.717	37.7256	1.81116	0.191251
197.528	37.6786	1.86522	0.201394
199.298	37.2893	1.91541	-0.142735
199.36	37.3027	1.66139	-0.189667
201.54	36.9965	1.72068	-0.31116
201.075	36.9268	1.58996	-0.334569
202.957	36.4567	1.62982	-0.444597
202.808	36.4522	1.38045	-0.48832
203.994	36.1961	1.34089	-0.330064
203.844	36.1727	1.50977	-0.300419
